customerID,Churn,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PhoneService,MultipleLines,Contract,PaperlessBilling,PaymentMethod,Charges.Monthly,Charges.Total,gender,SeniorCitizen,Partner,Dependents,tenure
6362-QHAFM,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,108.3,4586.15,Male,0,Yes,No,42
6365-HITVU,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),87.25,6328.7,Female,0,Yes,Yes,71
6365-MTGZX,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,96.0,2122.45,Male,0,No,No,24
6366-XIVKZ,No,DSL,Yes,No,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,63.15,816.8,Female,0,Yes,Yes,13
6366-ZGQGL,Yes,DSL,No,No,No,No,No,No,No,No phone service,Month-to-month,No,Bank transfer (automatic),24.8,24.8,Male,0,No,No,1
6368-NWMCE,No,DSL,No,Yes,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),68.15,2656.3,Female,0,No,No,38
6368-TZZDT,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,Two year,No,Credit card (automatic),19.5,96.85,Male,0,Yes,Yes,4
6369-MCAKO,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),89.05,6185.8,Female,0,Yes,Yes,68
6370-ZVHDV,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Yes,Two year,No,Bank transfer (automatic),25.3,1554.9,Female,0,Yes,No,61
6371-NZYEG,No,DSL,Yes,No,Yes,No,Yes,No,Yes,No,Two year,No,Mailed check,64.25,1024.0,Male,0,Yes,Yes,16
6372-RFVNS,Yes,Fiber optic,No,No,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,78.8,78.8,Female,0,Yes,No,1
6374-AFWOX,No,DSL,Yes,Yes,Yes,Yes,No,No,Yes,No,Two year,No,Mailed check,65.65,3047.15,Male,0,Yes,No,46
6374-NTQLP,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),104.1,7447.7,Male,1,Yes,Yes,72
6376-GAHQE,Yes,Fiber optic,No,No,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,77.85,299.2,Male,0,No,No,4
6377-KSLXC,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,Month-to-month,No,Mailed check,19.95,107.05,Male,0,No,No,5
6377-WHAOX,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,106.15,6411.25,Female,0,Yes,No,60
6379-RXJRQ,Yes,Fiber optic,No,No,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,70.1,659.65,Male,0,Yes,No,10
6380-ARCEH,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,Month-to-month,No,Mailed check,20.2,20.2,Male,0,No,No,1
6381-LOPCO,,Fiber optic,No,No,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,69.8,69.8,Male,0,No,No,1
6383-ZTSIW,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Yes,No,One year,No,Mailed check,99.1,3877.95,Female,1,Yes,No,39
6384-VMJHP,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),73.0,5265.2,Female,0,No,No,72
6385-MVEPL,,DSL,Yes,No,Yes,Yes,Yes,No,Yes,No,Two year,No,Mailed check,69.25,4447.75,Male,0,Yes,Yes,64
6386-SZZKH,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),107.95,5293.2,Female,0,Yes,Yes,49
6388-TABGU,No,DSL,Yes,Yes,No,No,No,No,Yes,No,One year,No,Bank transfer (automatic),56.15,3487.95,Male,0,No,Yes,62
6390-DSAZX,Yes,Fiber optic,Yes,No,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,73.6,73.6,Female,0,No,Yes,1
6393-WRYZE,Yes,Fiber optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,97.65,3207.55,Female,0,Yes,No,34
6394-HHHZM,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,Month-to-month,No,Mailed check,20.7,57.5,Male,0,No,No,3
6394-MFYNG,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),107.4,5121.3,Female,0,No,No,48
6397-JNZZG,Yes,DSL,No,Yes,Yes,No,Yes,Yes,No,No phone service,Month-to-month,No,Credit card (automatic),55.55,2342.2,Female,1,Yes,No,43
6400-BWQKW,Yes,Fiber optic,Yes,No,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,79.05,434.5,Female,0,No,No,6
6402-EJMWF,No,DSL,No,No,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,55.3,238.5,Male,0,No,No,4
6402-SSEJG,No,DSL,Yes,Yes,Yes,No,Yes,Yes,No,No phone service,One year,No,Electronic check,61.05,1540.2,Female,0,No,No,25
6402-ZFPPI,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,102.8,2660.2,Female,1,No,No,25
6407-GSJNL,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Yes,Two year,No,Bank transfer (automatic),24.95,1288.0,Female,0,No,No,51
6407-UTSLV,No,Fiber optic,No,Yes,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),83.8,163.7,Female,1,No,No,2
6408-OTUBZ,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),104.55,6779.05,Female,0,No,No,66
6408-WHTEF,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,89.4,6376.55,Male,0,Yes,Yes,72
6410-LEFEN,Yes,DSL,No,No,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,45.15,416.45,Female,0,No,No,9
6413-XKKPU,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,89.4,1539.45,Male,0,Yes,Yes,17
6416-JNVRK,No,DSL,No,No,No,No,No,Yes,Yes,No,One year,No,Credit card (automatic),55.65,2688.85,Female,0,No,No,46
6416-TVAIH,Yes,Fiber optic,No,No,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,68.5,68.5,Male,0,Yes,Yes,1
6416-YJTTB,No,Fiber optic,Yes,No,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),79.5,795.65,Male,0,No,No,11
6418-HNFED,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),83.25,4089.45,Male,0,Yes,No,51
6418-PIQSP,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Mailed check,81.0,4985.9,Female,0,Yes,No,62
6419-ZTTLE,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,One year,Yes,Electronic check,20.75,485.2,Male,1,Yes,No,23
6421-SZVEM,No,Fiber optic,Yes,No,No,No,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),82.85,2320.8,Female,0,Yes,Yes,28
6424-ELEYH,Yes,Fiber optic,No,No,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),74.75,229.5,Female,0,Yes,No,3
6425-JWTDV,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,Two year,No,Mailed check,19.25,855.1,Male,0,Yes,No,48
6425-YQLLO,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),105.95,6975.25,Female,1,Yes,No,66
6427-FEFIG,No,DSL,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),78.6,1846.65,Female,0,Yes,Yes,24
6429-SHBCB,No,DSL,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,69.6,1394.55,Male,0,No,No,19
6432-TWQLB,Yes,Fiber optic,No,Yes,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,85.4,401.1,Male,0,Yes,No,5
6434-TTGJP,No,DSL,Yes,Yes,Yes,Yes,No,Yes,No,No phone service,Two year,No,Credit card (automatic),53.7,521.0,Male,0,Yes,Yes,10
6435-SRWBJ,No,Fiber optic,No,No,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,82.75,417.75,Female,0,No,No,5
6435-VWCCY,No,Fiber optic,Yes,Yes,No,No,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),92.7,5968.4,Male,1,Yes,No,65
6437-UDQJM,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),84.1,6129.65,Female,1,Yes,No,72
6437-UKHMV,Yes,Fiber optic,No,No,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,79.7,586.05,Female,0,No,No,7
6439-GTPCA,Yes,Fiber optic,No,No,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,87.25,3941.7,Female,0,No,No,45
6439-LAJXL,No,DSL,Yes,Yes,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,68.95,593.85,Male,0,Yes,No,9
6439-PKTRR,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Electronic check,80.7,5617.95,Female,0,Yes,Yes,70
6440-DKQGE,No,DSL,No,Yes,Yes,No,Yes,No,Yes,No,One year,No,Credit card (automatic),64.5,1929.95,Male,0,No,Yes,30
6445-TNRXS,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),114.7,7849.85,Male,0,Yes,Yes,68
6447-EGDIV,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,One year,No,Mailed check,20.95,683.25,Female,0,No,No,31
6447-GORXK,No,DSL,No,No,No,No,No,No,No,No phone service,Month-to-month,No,Credit card (automatic),25.0,789.2,Male,0,No,Yes,31
6457-GIRWB,Yes,Fiber optic,No,No,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,69.35,69.35,Male,0,No,No,1
6457-USBER,Yes,Fiber optic,No,No,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,80.8,80.8,Male,0,No,No,1
6458-CYIDZ,No,Fiber optic,Yes,Yes,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,80.7,374.8,Female,1,No,No,5
6461-PPAXN,No,DSL,Yes,No,No,Yes,No,No,Yes,No,One year,Yes,Bank transfer (automatic),54.95,1916.0,Female,0,Yes,Yes,35
6461-SZMCV,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),87.95,6365.35,Female,0,Yes,No,71
6463-CCMII,,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,Month-to-month,No,Mailed check,19.7,675.6,Male,0,No,No,34
6463-HHXJR,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),100.5,7030.65,Female,0,Yes,Yes,71
6463-MVYRY,No,DSL,Yes,No,Yes,Yes,Yes,No,Yes,No,Two year,No,Bank transfer (automatic),69.85,4003.0,Female,1,No,No,57
6464-KEXXH,No,DSL,No,No,No,No,No,No,No,No phone service,Month-to-month,Yes,Credit card (automatic),25.25,186.3,Male,0,No,No,8
6465-GSRCL,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),106.6,7244.7,Female,0,No,Yes,67
6467-CHFZW,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,99.35,4749.15,Male,0,Yes,Yes,47
6469-MRVET,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,One year,Yes,Electronic check,20.2,20.2,Male,0,Yes,Yes,1
6469-QJKZW,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,Month-to-month,No,Electronic check,20.15,91.4,Female,0,Yes,No,4
6473-ULUHT,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,84.9,1398.25,Male,0,Yes,Yes,16
6474-FVJLC,Yes,Fiber optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,86.0,165.45,Male,0,No,No,2
6475-VHUIZ,No,DSL,No,No,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,54.25,1221.55,Female,0,Yes,No,23
6476-EPYZR,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,Month-to-month,No,Mailed check,20.5,255.5,Male,0,Yes,Yes,12
6476-YHMGA,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),76.5,1155.6,Female,0,Yes,Yes,15
6478-HRRCZ,No,DSL,Yes,Yes,No,Yes,No,Yes,Yes,No,One year,No,Mailed check,70.5,2201.75,Male,0,Yes,No,32
6479-OAUSD,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,One year,No,Credit card (automatic),19.9,510.8,Male,0,No,No,25
6479-SZPLM,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,Two year,No,Credit card (automatic),19.45,754.5,Male,0,Yes,Yes,36
6479-VDGRK,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),85.3,6129.2,Female,0,Yes,Yes,72
6480-YAGIY,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,One year,No,Credit card (automatic),112.2,5031.85,Male,0,No,No,45
6481-ESCNL,No,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),100.55,2878.75,Female,0,No,No,29
6481-LXPWL,No,DSL,No,Yes,Yes,No,No,No,No,No phone service,One year,Yes,Credit card (automatic),36.1,1971.5,Male,0,Yes,Yes,56
6481-OGDOO,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Yes,No,One year,Yes,Credit card (automatic),90.6,6056.15,Male,0,Yes,No,67
6483-OATDN,No,DSL,Yes,No,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),51.3,411.6,Male,0,Yes,Yes,8
6484-LATFU,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Yes,Two year,No,Mailed check,24.55,1657.4,Male,0,No,No,68
6485-QXWWE,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Yes,Two year,No,Bank transfer (automatic),26.0,1638.7,Female,0,No,Yes,62
6486-LHTMA,No,Fiber optic,No,No,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,90.7,2835.5,Female,1,Yes,No,31
6490-FGZAT,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,Month-to-month,No,Mailed check,20.65,109.3,Male,0,No,No,6
6496-JDSSB,No,Fiber optic,No,No,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),80.0,624.6,Female,0,No,No,8
6496-SLWHQ,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,105.0,294.45,Male,1,No,No,3
6497-TILVL,No,DSL,Yes,No,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,50.7,350.35,Female,0,Yes,Yes,7
6500-JVEGC,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),101.35,7110.75,Male,0,No,No,68
6502-HCJTI,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),94.7,673.1,Male,1,Yes,No,7
6502-KUGLL,No,DSL,Yes,Yes,No,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),59.45,780.85,Female,0,Yes,Yes,14
6502-MJQAE,Yes,Fiber optic,No,No,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,69.6,69.6,Male,0,No,No,1
6504-VBLFL,No,DSL,Yes,Yes,Yes,No,No,No,Yes,No,Two year,No,Electronic check,58.6,3068.6,Male,0,Yes,No,55
6505-OZNPG,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,No,No phone service,Two year,Yes,Mailed check,63.4,348.8,Female,0,No,No,6
6506-EYCNH,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,Month-to-month,Yes,Bank transfer (automatic),19.55,543.8,Female,0,Yes,Yes,28
6507-DTJZV,No,DSL,No,No,No,No,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),66.4,831.75,Male,0,No,Yes,13
6507-MIKMI,,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,106.3,4443.45,Female,0,No,No,41
6507-ZJSUR,No,Fiber optic,No,No,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,90.45,2117.25,Male,1,Yes,No,23
6508-NJYRO,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,One year,No,Mailed check,18.8,294.95,Male,0,Yes,No,15
6508-TFQQW,,Fiber optic,No,No,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,70.3,70.3,Male,1,Yes,No,1
6509-TSGWN,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Yes,Month-to-month,No,Mailed check,26.45,911.6,Female,0,Yes,Yes,37
6510-UPNKS,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Yes,One year,No,Credit card (automatic),24.8,615.35,Female,0,No,No,23
6513-EECDB,Yes,Fiber optic,No,No,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,73.55,73.55,Male,1,Yes,No,1
6516-NKQBO,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),81.0,3084.9,Male,0,Yes,Yes,38
6518-KZXCB,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Yes,Two year,No,Mailed check,25.25,566.5,Male,0,No,No,22
6518-LGAOV,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,105.0,4026.4,Female,0,Yes,No,38
6518-PPLMZ,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,Two year,Yes,Mailed check,19.4,1110.35,Male,0,Yes,Yes,53
6519-CFDBX,No,DSL,No,No,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,45.4,80.95,Female,0,No,No,2
6519-JNHOZ,,DSL,No,Yes,Yes,No,No,Yes,Yes,No,One year,Yes,Electronic check,65.65,3094.65,Female,0,Yes,No,48
6519-ZHPXP,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),108.3,7679.65,Female,0,Yes,Yes,72
6521-YYTYI,Yes,Fiber optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,93.3,93.3,Male,0,No,Yes,1
6522-OIQSX,No,DSL,No,Yes,Yes,No,Yes,Yes,No,No phone service,Two year,Yes,Credit card (automatic),54.95,3772.5,Female,0,Yes,Yes,69
6522-YRBXD,No,Fiber optic,Yes,Yes,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,94.55,3365.4,Male,1,Yes,No,35
6527-PZFPV,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,One year,Yes,Credit card (automatic),20.8,469.65,Male,0,Yes,Yes,24
6532-YLWSI,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,One year,No,Bank transfer (automatic),20.8,1021.8,Female,0,Yes,No,53
6532-YOHZY,,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),109.75,4900.65,Male,0,Yes,Yes,45
6537-OTKMY,No,DSL,No,No,Yes,No,Yes,Yes,No,No phone service,One year,No,Electronic check,50.75,688.2,Male,0,No,No,15
6537-QLGEX,No,DSL,Yes,No,No,No,Yes,No,No,No phone service,Month-to-month,Yes,Electronic check,38.9,664.4,Female,0,No,No,16
6538-POCHL,No,Fiber optic,No,Yes,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),79.0,2576.8,Male,0,No,No,33
6542-LWGXJ,No,DSL,No,No,No,No,No,No,No,No phone service,Month-to-month,No,Mailed check,25.0,78.25,Male,0,Yes,No,3
6543-CPZMK,Yes,DSL,No,Yes,No,No,No,No,No,No phone service,Month-to-month,Yes,Electronic check,29.95,248.95,Male,0,Yes,Yes,9
6543-JXSOO,No,DSL,Yes,Yes,No,Yes,No,No,Yes,No,One year,Yes,Mailed check,57.75,1282.85,Female,0,Yes,Yes,23
6543-XRMYR,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,99.7,2967.35,Female,1,No,No,30
6546-OPBBH,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Yes,One year,Yes,Mailed check,23.95,1216.35,Male,0,Yes,Yes,51
6547-ETRKK,,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,One year,No,Bank transfer (automatic),20.8,1021.8,Female,0,Yes,No,53
6549-BTYPG,No,DSL,No,Yes,Yes,Yes,Yes,Yes,No,No phone service,Two year,No,Credit card (automatic),60.8,3603.45,Female,0,Yes,No,60
6549-NNDYT,No,DSL,Yes,No,No,No,No,No,No,No phone service,Month-to-month,Yes,Bank transfer (automatic),30.85,394.1,Female,0,No,No,13
6549-YMFAW,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,Month-to-month,Yes,Mailed check,21.25,204.55,Male,1,Yes,No,9
6551-GNYDG,No,Fiber optic,No,No,No,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),80.9,1152.8,Female,0,Yes,Yes,14
6551-VLJMV,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,Two year,No,Credit card (automatic),20.05,679.0,Male,0,Yes,No,34
6551-ZCOTS,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Yes,One year,Yes,Bank transfer (automatic),24.9,847.8,Male,1,No,No,33
6554-ONRKJ,,DSL,No,No,Yes,Yes,Yes,Yes,No,No phone service,One year,No,Bank transfer (automatic),54.85,2191.7,Male,0,No,Yes,39
6556-DBKZF,No,Fiber optic,No,No,Yes,No,No,No,Yes,No,Two year,No,Electronic check,76.05,5436.45,Female,0,Yes,Yes,71
6557-BZXLQ,No,Fiber optic,No,No,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,69.65,1043.3,Male,1,No,No,16
6559-ILWKJ,Yes,DSL,No,Yes,No,No,Yes,Yes,No,No phone service,Two year,No,Electronic check,49.35,3515.25,Male,0,Yes,No,71
6559-PDZLR,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,98.65,2537.0,Male,0,No,No,26
6559-RAKOZ,No,Fiber optic,No,No,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,97.95,4917.9,Male,0,Yes,Yes,49
6563-VNPMN,No,Fiber optic,Yes,Yes,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),85.7,3778.1,Female,1,No,No,45
6563-VRERX,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,One year,No,Mailed check,20.6,690.25,Male,0,Yes,Yes,33
6567-HOOPW,Yes,Fiber optic,No,No,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,79.2,79.2,Female,1,No,No,1
6568-POCUI,No,Fiber optic,No,No,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),95.2,4285.8,Female,0,Yes,No,45
6569-KTMDU,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,Month-to-month,No,Mailed check,19.1,19.1,Female,0,No,No,1
6572-ADKRS,No,Fiber optic,No,No,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),74.8,3548.3,Female,0,No,No,46
6574-MCOEH,No,DSL,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,79.15,2531.4,Female,0,Yes,Yes,33
6575-SUVOI,No,DSL,Yes,No,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),69.5,1752.65,Female,1,Yes,No,25
6576-FBXOJ,No,DSL,No,No,Yes,Yes,Yes,Yes,No,No phone service,One year,No,Electronic check,54.6,934.8,Male,0,Yes,No,17
6578-KRMAW,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),93.4,2979.3,Male,0,No,No,32
6579-JPICP,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,Month-to-month,No,Mailed check,20.4,20.4,Male,0,No,No,1
